#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 2 (=DEEPSEA)
# Vessel types: 1,2
# Vessel count: 2,2
# Number of cargoes: 15
# Cargo sizes: 2
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 5 (out of 5)
#----------------------------------------------------------------

# number of ports
86
# number of vessels
4
# for each vessel: vessel index, home port, starting time, capacity
1,13,0,46882
2,78,0,46882
3,73,0,56800
4,41,11,56800
# number of cargoes
15
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,3,4,5,8,9,10,11,12,14,15
2,1,2,3,4,5,7,8,9,10,11,12,13,14,15
3,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4,1,2,3,4,5,8,9,10,11,12,14,15
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,78,47,38978,3163564,4344,4512,4344,5090
2,56,82,29437,2725770,1892,2060,1892,2935
3,81,57,15241,2067340,2480,2648,2480,3164
4,74,85,27784,2719644,529,697,529,2073
5,78,58,33410,1876275,1555,1723,1555,2232
6,76,42,49410,2844531,140,308,140,2126
7,76,4,46175,2598702,68,236,68,1091
8,76,50,21820,3112833,568,736,568,1368
9,15,39,15978,2216537,2232,2400,2232,2980
10,47,26,41315,3665260,3483,3651,3483,5470
11,19,56,18927,3081957,990,1158,990,2206
12,74,58,11482,1884592,408,576,408,1255
13,80,49,28060,1662895,78,246,78,816
14,71,38,24490,2053485,4555,4723,4555,5143
15,77,42,25758,2003887,2341,2509,2341,3242
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
3,1,78,671,744689
4,1,78,671,744689
1,1,79,738,565600
2,1,79,738,565600
3,1,79,687,763180
4,1,79,687,763180
1,1,80,711,544479
2,1,80,711,544479
3,1,80,662,734681
4,1,80,662,734681
1,1,81,720,551647
2,1,81,720,551647
3,1,81,670,744353
4,1,81,670,744353
1,1,82,468,358193
2,1,82,468,358193
3,1,82,435,483320
4,1,82,435,483320
1,1,83,487,372954
2,1,83,487,372954
3,1,83,455,505076
4,1,83,455,505076
1,1,84,710,544249
2,1,84,710,544249
3,1,84,663,736208
4,1,84,663,736208
1,1,85,432,331245
2,1,85,432,331245
3,1,85,404,448796
4,1,85,404,448796
1,1,86,225,172573
2,1,86,225,172573
3,1,86,210,232858
4,1,86,210,232858
1,2,1,102,78241
2,2,1,102,78241
3,2,1,95,105572
4,2,1,95,105572
1,2,2,0,0
2,2,2,0,0
3,2,2,0,0
4,2,2,0,0
1,2,3,513,392759
2,2,3,513,392759
3,2,3,479,531798
4,2,3,479,531798
1,2,4,477,365331
2,2,4,477,365331
3,2,4,446,494789
4,2,4,446,494789
1,2,5,529,405488
2,2,5,529,405488
3,2,5,494,548974
4,2,5,494,548974
1,2,6,506,387956
2,2,6,506,387956
3,2,6,473,525318
4,2,6,473,525318
1,2,7,525,401838
2,2,7,525,401838
3,2,7,490,544050
4,2,7,490,544050
1,2,8,557,426872
2,2,8,557,426872
3,2,8,520,577829
4,2,8,520,577829
1,2,9,532,407776
2,2,9,532,407776
3,2,9,497,552061
4,2,9,497,552061
1,2,10,546,417958
2,2,10,546,417958
3,2,10,510,565801
4,2,10,510,565801
1,2,11,562,430519
2,2,11,562,430519
3,2,11,525,582750
4,2,11,525,582750
1,2,12,484,370834
2,2,12,484,370834
3,2,12,452,502215
4,2,12,452,502215
1,2,13,465,356422
2,2,13,465,356422
3,2,13,435,482768
4,2,13,435,482768
1,2,14,436,333872
2,2,14,436,333872
3,2,14,407,452340
4,2,14,407,452340
1,2,15,507,388671
2,2,15,507,388671
3,2,15,474,526283
4,2,15,474,526283
1,2,16,544,416619
2,2,16,544,416619
3,2,16,508,563994
4,2,16,508,563994
1,2,17,580,444368
2,2,17,580,444368
3,2,17,542,601437
4,2,17,542,601437
1,2,18,484,370930
2,2,18,484,370930
3,2,18,452,502345
4,2,18,452,502345
1,2,19,546,417958
2,2,19,546,417958
3,2,19,510,565801
4,2,19,510,565801
1,2,20,514,393653
2,2,20,514,393653
3,2,20,480,533005
4,2,20,480,533005
1,2,21,474,363055
2,2,21,474,363055
3,2,21,443,491718
4,2,21,443,491718
1,2,22,432,330907
2,2,22,432,330907
3,2,22,404,448339
4,2,22,404,448339
1,2,23,542,415144
2,2,23,542,415144
3,2,23,506,562004
4,2,23,506,562004
1,2,24,577,442220
2,2,24,577,442220
3,2,24,539,598537
4,2,24,539,598537
1,2,25,524,401472
2,2,25,524,401472
3,2,25,490,543555
4,2,25,490,543555
1,2,26,511,391659
2,2,26,511,391659
3,2,26,478,530314
4,2,26,478,530314
1,2,27,509,389804
2,2,27,509,389804
3,2,27,475,527811
4,2,27,475,527811
1,2,28,452,346573
2,2,28,452,346573
3,2,28,423,469478
4,2,28,423,469478
1,2,29,511,391081
2,2,29,511,391081
3,2,29,477,529534
4,2,29,477,529534
1,2,30,509,390003
2,2,30,509,390003
3,2,30,476,528080
4,2,30,476,528080
1,2,31,312,238677
2,2,31,312,238677
3,2,31,290,322054
4,2,31,290,322054
1,2,32,618,473397
2,2,32,618,473397
3,2,32,575,638769
4,2,32,575,638769
1,2,33,604,462582
2,2,33,604,462582
3,2,33,562,624175
4,2,33,562,624175
1,2,34,604,462696
2,2,34,604,462696
3,2,34,562,624329
4,2,34,562,624329
1,2,35,614,470041
2,2,35,614,470041
3,2,35,571,634240
4,2,35,571,634240
1,2,36,615,471194
2,2,36,615,471194
3,2,36,573,635795
4,2,36,573,635795
1,2,37,619,473800
2,2,37,619,473800
3,2,37,576,639311
4,2,37,576,639311
1,2,38,660,505659
2,2,38,660,505659
3,2,38,616,684137
4,2,38,616,684137
1,2,39,604,462818
2,2,39,604,462818
3,2,39,563,624493
4,2,39,563,624493
1,2,40,427,327288
2,2,40,427,327288
3,2,40,398,441619
4,2,40,398,441619
1,2,41,434,332743
2,2,41,434,332743
3,2,41,404,448979
4,2,41,404,448979
1,2,42,376,287980
2,2,42,376,287980
3,2,42,350,388579
4,2,42,350,388579
1,2,43,459,351781
2,2,43,459,351781
3,2,43,428,474669
4,2,43,428,474669
1,2,44,438,335402
2,2,44,438,335402
3,2,44,408,452567
4,2,44,408,452567
1,2,45,392,299929
2,2,45,392,299929
3,2,45,365,404702
4,2,45,365,404702
1,2,46,453,347189
2,2,46,453,347189
3,2,46,422,468472
4,2,46,422,468472
1,2,47,450,344354
2,2,47,450,344354
3,2,47,419,464646
4,2,47,419,464646
1,2,48,477,365474
2,2,48,477,365474
3,2,48,444,493144
4,2,48,444,493144
1,2,49,445,340791
2,2,49,445,340791
3,2,49,414,459839
4,2,49,414,459839
1,2,50,436,333612
2,2,50,436,333612
3,2,50,405,450153
4,2,50,405,450153
1,2,51,458,350502
2,2,51,458,350502
3,2,51,426,472943
4,2,51,426,472943
1,2,52,471,360600
2,2,52,471,360600
3,2,52,438,486568
4,2,52,438,486568
1,2,53,451,345679
2,2,53,451,345679
3,2,53,420,466435
4,2,53,420,466435
1,2,54,432,331122
2,2,54,432,331122
3,2,54,402,446793
4,2,54,402,446793
1,2,55,481,368619
2,2,55,481,368619
3,2,55,448,497388
4,2,55,448,497388
1,2,56,433,331485
2,2,56,433,331485
3,2,56,403,447283
4,2,56,403,447283
1,2,57,458,350547
2,2,57,458,350547
3,2,57,426,473003
4,2,57,426,473003
1,2,58,485,371587
2,2,58,485,371587
3,2,58,452,501393
4,2,58,452,501393
1,2,59,414,316935
2,2,59,414,316935
3,2,59,387,429487
4,2,59,387,429487
1,2,60,359,274993
2,2,60,359,274993
3,2,60,336,372894
4,2,60,336,372894
1,2,61,418,320529
2,2,61,418,320529
3,2,61,391,434337
4,2,61,391,434337
1,2,62,397,304442
2,2,62,397,304442
3,2,62,372,412630
4,2,62,372,412630
1,2,63,376,288153
2,2,63,376,288153
3,2,63,352,390650
4,2,63,352,390650
1,2,64,422,323143
2,2,64,422,323143
3,2,64,394,437864
4,2,64,394,437864
1,2,65,373,286067
2,2,65,373,286067
3,2,65,349,387836
4,2,65,349,387836
1,2,66,365,279419
2,2,66,365,279419
3,2,66,341,378867
4,2,66,341,378867
1,2,67,332,254103
2,2,67,332,254103
3,2,67,310,344707
4,2,67,310,344707
1,2,68,377,288620
2,2,68,377,288620
3,2,68,352,391281
4,2,68,352,391281
1,2,69,271,207940
2,2,69,271,207940
3,2,69,253,280579
4,2,69,253,280579
1,2,70,759,581556
2,2,70,759,581556
3,2,70,708,786548
4,2,70,708,786548
1,2,71,688,526712
2,2,71,688,526712
3,2,71,642,712546
4,2,71,642,712546
1,2,72,790,605050
2,2,72,790,605050
3,2,72,735,816412
4,2,72,735,816412
1,2,73,838,642161
2,2,73,838,642161
3,2,73,780,866486
4,2,73,780,866486
1,2,74,839,643008
2,2,74,839,643008
3,2,74,782,867630
4,2,74,782,867630
1,2,75,790,605457
2,2,75,790,605457
3,2,75,736,816961
4,2,75,736,816961
1,2,76,786,601896
2,2,76,786,601896
3,2,76,732,812156
4,2,76,732,812156
1,2,77,789,604238
2,2,77,789,604238
3,2,77,734,815316
4,2,77,734,815316
1,2,78,799,611922
2,2,78,799,611922
3,2,78,744,825684
4,2,78,744,825684
1,2,79,817,625626
2,2,79,817,625626
3,2,79,760,844175
4,2,79,760,844175
1,2,80,789,604505
2,2,80,789,604505
3,2,80,735,815677
4,2,80,735,815677
1,2,81,798,611673
2,2,81,798,611673
3,2,81,743,825348
4,2,81,743,825348
1,2,82,490,375092
2,2,82,490,375092
3,2,82,456,506123
4,2,82,456,506123
1,2,83,489,374535
2,2,83,489,374535
3,2,83,457,507209
4,2,83,457,507209
1,2,84,713,545829
2,2,84,713,545829
3,2,84,665,738341
4,2,84,665,738341
1,2,85,434,332826
2,2,85,434,332826
3,2,85,406,450929
4,2,85,406,450929
1,2,86,227,174154
2,2,86,227,174154
3,2,86,212,234991
4,2,86,212,234991
1,3,1,511,391178
2,3,1,511,391178
3,3,1,477,529666
4,3,1,477,529666
1,3,2,513,392759
2,3,2,513,392759
3,3,2,479,531798
4,3,2,479,531798
1,3,3,0,0
2,3,3,0,0
3,3,3,0,0
4,3,3,0,0
1,3,4,54,41479
2,3,4,54,41479
3,3,4,50,55969
4,3,4,50,55969
1,3,5,23,17957
2,3,5,23,17957
3,3,5,22,24230
4,3,5,22,24230
1,3,6,6,4834
2,3,6,6,4834
3,3,6,6,6523
4,3,6,6,6523
1,3,7,19,14308
2,3,7,19,14308
3,3,7,17,19306
4,3,7,17,19306
1,3,8,51,39342
2,3,8,51,39342
3,3,8,48,53085
4,3,8,48,53085
1,3,9,26,20245
2,3,9,26,20245
3,3,9,25,27318
4,3,9,25,27318
1,3,10,40,30428
2,3,10,40,30428
3,3,10,37,41057
4,3,10,37,41057
1,3,11,56,42989
2,3,11,56,42989
3,3,11,52,58007
4,3,11,52,58007
1,3,12,46,35522
2,3,12,46,35522
3,3,12,43,47930
4,3,12,43,47930
1,3,13,128,98079
2,3,13,128,98079
3,3,13,119,132341
4,3,13,119,132341
1,3,14,79,60217
2,3,14,79,60217
3,3,14,73,81252
4,3,14,73,81252
1,3,15,50,38108
2,3,15,50,38108
3,3,15,46,51420
4,3,15,46,51420
1,3,16,38,29089
2,3,16,38,29089
3,3,16,35,39250
4,3,16,35,39250
1,3,17,77,59049
2,3,17,77,59049
3,3,17,72,79676
4,3,17,72,79676
1,3,18,42,31879
2,3,18,42,31879
3,3,18,39,43015
4,3,18,39,43015
1,3,19,40,30428
2,3,19,40,30428
3,3,19,37,41057
4,3,19,37,41057
1,3,20,7,5608
2,3,20,7,5608
3,3,20,7,7567
4,3,20,7,7567
1,3,21,53,40728
2,3,21,53,40728
3,3,21,50,54956
4,3,21,50,54956
1,3,22,81,62322
2,3,22,81,62322
3,3,22,76,84092
4,3,22,76,84092
1,3,23,38,28993
2,3,23,38,28993
3,3,23,35,39121
4,3,23,35,39121
1,3,24,71,54689
2,3,24,71,54689
3,3,24,66,73794
4,3,24,66,73794
1,3,25,22,17180
2,3,25,22,17180
3,3,25,21,23181
4,3,25,21,23181
1,3,26,2,1468
2,3,26,2,1468
3,3,26,2,1981
4,3,26,2,1981
1,3,27,11,8784
2,3,27,11,8784
3,3,27,11,11853
4,3,27,11,11853
1,3,28,63,47911
2,3,28,63,47911
3,3,28,58,64648
4,3,28,58,64648
1,3,29,2,1678
2,3,29,2,1678
3,3,29,2,2264
4,3,29,2,2264
1,3,30,4,2756
2,3,30,4,2756
3,3,30,3,3718
4,3,30,3,3718
1,3,31,510,390596
2,3,31,510,390596
3,3,31,475,527043
4,3,31,475,527043
1,3,32,416,318755
2,3,32,416,318755
3,3,32,387,430106
4,3,32,387,430106
1,3,33,369,282606
2,3,33,369,282606
3,3,33,343,381328
4,3,33,343,381328
1,3,34,364,278804
2,3,34,364,278804
3,3,34,339,376198
4,3,34,339,376198
1,3,35,307,235032
2,3,35,307,235032
3,3,35,286,317136
4,3,35,286,317136
1,3,36,337,258165
2,3,36,337,258165
3,3,36,314,348349
4,3,36,314,348349
1,3,37,400,306541
2,3,37,400,306541
3,3,37,373,413624
4,3,37,373,413624
1,3,38,310,237626
2,3,38,310,237626
3,3,38,289,320636
4,3,38,289,320636
1,3,39,367,280828
2,3,39,367,280828
3,3,39,341,378929
4,3,39,341,378929
1,3,40,808,619081
2,3,40,808,619081
3,3,40,754,837182
4,3,40,754,837182
1,3,41,815,624536
2,3,41,815,624536
3,3,41,761,844542
4,3,41,761,844542
1,3,42,757,579773
2,3,42,757,579773
3,3,42,706,784142
4,3,42,706,784142
1,3,43,840,643575
2,3,43,840,643575
3,3,43,784,870231
4,3,43,784,870231
1,3,44,819,627195
2,3,44,819,627195
3,3,44,764,848130
4,3,44,764,848130
1,3,45,772,591722
2,3,45,772,591722
3,3,45,721,800265
4,3,45,721,800265
1,3,46,834,638982
2,3,46,834,638982
3,3,46,778,864035
4,3,46,778,864035
1,3,47,830,636147
2,3,47,830,636147
3,3,47,775,860209
4,3,47,775,860209
1,3,48,858,657267
2,3,48,858,657267
3,3,48,800,888707
4,3,48,800,888707
1,3,49,826,632584
2,3,49,826,632584
3,3,49,770,855401
4,3,49,770,855401
1,3,50,816,625406
2,3,50,816,625406
3,3,50,762,845715
4,3,50,762,845715
1,3,51,838,642295
2,3,51,838,642295
3,3,51,782,868505
4,3,51,782,868505
1,3,52,852,652393
2,3,52,852,652393
3,3,52,795,882130
4,3,52,795,882130
1,3,53,832,637472
2,3,53,832,637472
3,3,53,776,861997
4,3,53,776,861997
1,3,54,813,622916
2,3,54,813,622916
3,3,54,759,842355
4,3,54,759,842355
1,3,55,862,660412
2,3,55,862,660412
3,3,55,804,892950
4,3,55,804,892950
1,3,56,814,623278
2,3,56,814,623278
3,3,56,759,842845
4,3,56,759,842845
1,3,57,839,642340
2,3,57,839,642340
3,3,57,782,868566
4,3,57,782,868566
1,3,58,866,663380
2,3,58,866,663380
3,3,58,808,896955
4,3,58,808,896955
1,3,59,99,76162
2,3,59,99,76162
3,3,59,93,102768
4,3,59,93,102768
1,3,60,214,164015
2,3,60,214,164015
3,3,60,199,221311
4,3,60,199,221311
1,3,61,97,73992
2,3,61,97,73992
3,3,61,90,99839
4,3,61,90,99839
1,3,62,117,89735
2,3,62,117,89735
3,3,62,109,121082
4,3,62,109,121082
1,3,63,162,124148
2,3,63,162,124148
3,3,63,151,167516
4,3,63,151,167516
1,3,64,93,71284
2,3,64,93,71284
3,3,64,87,96185
4,3,64,87,96185
1,3,65,164,125315
2,3,65,164,125315
3,3,65,152,169092
4,3,65,152,169092
1,3,66,220,168442
2,3,66,220,168442
3,3,66,205,227284
4,3,66,205,227284
1,3,67,202,154829
2,3,67,202,154829
3,3,67,188,208914
4,3,67,188,208914
1,3,68,161,123071
2,3,68,161,123071
3,3,68,150,166063
4,3,68,150,166063
1,3,69,652,499733
2,3,69,652,499733
3,3,69,609,676142
4,3,69,609,676142
1,3,70,364,278539
2,3,70,364,278539
3,3,70,339,375841
4,3,70,339,375841
1,3,71,285,218686
2,3,71,285,218686
3,3,71,266,295079
4,3,71,266,295079
1,3,72,689,527889
2,3,72,689,527889
3,3,72,644,715052
4,3,72,644,715052
1,3,73,608,465704
2,3,73,608,465704
3,3,73,568,631144
4,3,73,568,631144
1,3,74,609,466552
2,3,74,609,466552
3,3,74,570,632289
4,3,74,570,632289
1,3,75,691,529497
2,3,75,691,529497
3,3,75,646,717222
4,3,75,646,717222
1,3,76,684,524284
2,3,76,684,524284
3,3,76,640,710188
4,3,76,640,710188
1,3,77,692,530451
2,3,77,692,530451
3,3,77,647,718509
4,3,77,647,718509
1,3,78,677,518872
2,3,78,677,518872
3,3,78,633,702885
4,3,78,633,702885
1,3,79,632,484189
2,3,79,632,484189
3,3,79,591,656087
4,3,79,591,656087
1,3,80,692,529795
2,3,80,692,529795
3,3,80,646,717624
4,3,80,646,717624
1,3,81,677,518622
2,3,81,677,518622
3,3,81,633,702548
4,3,81,633,702548
1,3,82,363,278047
2,3,82,363,278047
3,3,82,338,375177
4,3,82,338,375177
1,3,83,28,21198
2,3,83,28,21198
3,3,83,26,28603
4,3,83,26,28603
1,3,84,334,255682
2,3,84,334,255682
3,3,84,311,344999
4,3,84,311,344999
1,3,85,80,61647
2,3,85,80,61647
3,3,85,75,83182
4,3,85,75,83182
1,3,86,261,200220
2,3,86,261,200220
3,3,86,243,270162
4,3,86,243,270162
1,4,1,475,363750
2,4,1,475,363750
3,4,1,444,492656
4,4,1,444,492656
1,4,2,477,365331
2,4,2,477,365331
3,4,2,446,494789
4,4,2,446,494789
1,4,3,54,41479
2,4,3,54,41479
3,4,3,50,55969
4,4,3,50,55969
1,4,4,0,0
2,4,4,0,0
3,4,4,0,0
4,4,4,0,0
1,4,5,71,54208
2,4,5,71,54208
3,4,5,66,73144
4,4,5,66,73144
1,4,6,48,36676
2,4,6,48,36676
3,4,6,45,49488
4,4,6,45,49488
1,4,7,66,50558
2,4,7,66,50558
3,4,7,61,68220
4,4,7,61,68220
1,4,8,99,75592
2,4,8,99,75592
3,4,8,92,101999
4,4,8,92,101999
1,4,9,74,56496
2,4,9,74,56496
3,4,9,69,76231
4,4,9,69,76231
1,4,10,87,66678
2,4,10,87,66678
3,4,10,81,89971
4,4,10,81,89971
1,4,11,103,79240
2,4,11,103,79240
3,4,11,96,106920
4,4,11,96,106920
1,4,12,14,10527
2,4,12,14,10527
3,4,12,13,14205
4,4,12,13,14205
1,4,13,92,70651
2,4,13,92,70651
3,4,13,86,95331
4,4,13,86,95331
1,4,14,43,32789
2,4,14,43,32789
3,4,14,40,44243
4,4,14,40,44243
1,4,15,51,38906
2,4,15,51,38906
3,4,15,47,52497
4,4,15,47,52497
1,4,16,85,65339
2,4,16,85,65339
3,4,16,79,88163
4,4,16,79,88163
1,4,17,122,93558
2,4,17,122,93558
3,4,17,114,126240
4,4,17,114,126240
1,4,18,18,13734
2,4,18,18,13734
3,4,18,17,18532
4,4,18,17,18532
1,4,19,87,66678
2,4,19,87,66678
3,4,19,81,89971
4,4,19,81,89971
1,4,20,55,42373
2,4,20,55,42373
3,4,20,51,57175
4,4,20,51,57175
1,4,21,3,2359
2,4,21,3,2359
3,4,21,3,3183
4,4,21,3,3183
1,4,22,46,34894
2,4,22,46,34894
3,4,22,42,47083
4,4,22,42,47083
1,4,23,83,63864
2,4,23,83,63864
